Loaction,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
PJ,9/9/2019 18:00,1568052000,26.5,27.10805168,25.19735253,18.87112786,,0.9,81,,,31.5,29,27,26.5,26
PJ,9/9/2019 19:00,1568055600,25,26.05402584,25.17941139,18.87742984,,0.1,91,,,27.5,28,27,26.5,26
PJ,9/9/2019 20:00,1568059200,24.3,25.17701292,25.0994649,18.88364566,,0.2,96,,,26,27.5,27,26.5,26
PJ,9/9/2019 21:00,1568062800,24.1,24.63850646,25.00860445,18.8897645,,0.6,92,,,25.5,27.5,27,26.5,26
PJ,9/9/2019 22:00,1568066400,23.5,24.06925323,24.87145859,18.89574022,,0,94,,,24.5,27,27,26.5,26
PJ,9/9/2019 23:00,1568070000,23.6,23.83462661,24.75587145,18.9015945,0,0.8,95,,,24.5,27,27,27,26
PJ,9/10/2019 0:00,1568073600,23.4,23.61731331,24.63261041,18.90731979,0,0.9,95,,,24,26.5,27,27,26
PJ,9/10/2019 1:00,1568077200,23,23.30865665,24.48419128,18.91289109,0.8,1.1,98,,,23.5,26.5,27,27,26
PJ,9/10/2019 2:00,1568080800,22.6,22.95432833,24.31290116,18.9182857,2.6,1.5,99,,,23,26,27,27,26
PJ,9/10/2019 3:00,1568084400,22.6,22.77716416,24.15718288,18.92351937,0.1,1.5,99,,,23,25.5,27,27,26
PJ,9/10/2019 4:00,1568088000,22.6,22.68858208,24.0156208,18.92860638,0.6,2.1,100,,,23,25.5,27,27,26.5
PJ,9/10/2019 5:00,1568091600,22.3,22.49429104,23.85965527,18.9335325,6.1,0.8,99,,,22.5,25.5,27,27,26.5
PJ,9/10/2019 6:00,1568095200,22.2,22.34714552,23.70877752,18.93830298,6.5,0.7,99,,,22,25,26.5,27,26.5
PJ,9/10/2019 7:00,1568098800,22,22.17357276,23.55343411,18.9429135,9.4,2.5,100,,,22,25,26.5,27,26.5
PJ,9/10/2019 8:00,1568102400,20.6,21.38678638,23.2849401,18.94725119,8.4,4,100,,,20,24.5,26.5,27,26.5
PJ,9/10/2019 9:00,1568106000,20.9,21.14339319,23.06812736,18.95136795,3.5,2.5,100,,,20.5,24,26.5,27,26.5
PJ,9/10/2019 10:00,1568109600,21,21.0716966,22.88011578,18.95529277,0.4,2.3,100,,,20.5,24,26.5,27,26.5
PJ,9/10/2019 11:00,1568113200,21.2,21.1358483,22.72737798,18.95906109,,2.5,98,,,21,23.5,26.5,27,26.5
PJ,9/10/2019 12:00,1568116800,22.3,21.71792415,22.68852544,18.96278683,,3,91,,,23,24,26.5,27,26.5
PJ,9/10/2019 13:00,1568120400,22.7,22.20896207,22.68956858,18.96650989,,3,91,,,24,24,26.5,27,26.5
PJ,9/10/2019 14:00,1568124000,22.5,22.35448104,22.67233507,18.97021201,0,3.1,94,,,23.5,24,26.5,27,26.5
PJ,9/10/2019 15:00,1568127600,21.8,22.07724052,22.59303189,18.97383121,3.6,1.4,99,,,22,23.5,26.5,27,26.5
PJ,9/10/2019 16:00,1568131200,21.5,21.78862026,22.49366535,18.97734753,3.2,0.9,99,,,21.5,23.5,26.5,27,26.5
PJ,9/10/2019 17:00,1568134800,21.5,21.64431013,22.40333214,18.98077009,3.8,3,100,,,21.5,23.5,26.5,27,26.5
PJ,9/10/2019 18:00,1568138400,21.7,21.67215506,22.33939285,18.98412536,1.3,1.8,100,,,22,23.5,26.5,27,26.5
PJ,9/10/2019 19:00,1568142000,20.6,21.13607753,22.18126623,18.9873193,41.5,3.7,100,,,20,23,26.5,27,26.5
PJ,9/10/2019 20:00,1568145600,20.2,20.66803877,22.00115112,18.99033012,41.8,3,100,,,19.5,22.5,26.5,27,26.5
PJ,9/10/2019 21:00,1568149200,20.1,20.38401938,21.8283192,18.99316528,12.9,3.1,100,,,19.5,22.5,26.5,27,26.5
PJ,9/10/2019 22:00,1568152800,19.7,20.04200969,21.63483563,18.99580431,12.5,3.3,100,,,19,22.5,26.5,27,26.5
PJ,9/10/2019 23:00,1568156400,19.6,19.82100485,21.44985058,18.9982559,9.4,4.9,100,,,19,22,26.5,27,26.5
PJ,9/11/2019 0:00,1568160000,19.6,19.71050242,21.28168234,19.00053705,3.5,4.4,100,,,19,22,26.5,27,26.5
PJ,9/11/2019 1:00,1568163600,19.6,19.65525121,21.12880213,19.00266319,0,3.3,100,,,19,21.5,26.5,27,26.5
PJ,9/11/2019 2:00,1568167200,19.3,19.47762561,20.96254739,19.00462112,0.1,2.7,100,,,18.5,21.5,26,27,26.5
PJ,9/11/2019 3:00,1568170800,19.3,19.3888128,20.81140672,19.0064261,0.1,2.9,100,,,18.5,21.5,26,27,26.5
PJ,9/11/2019 4:00,1568174400,19.5,19.4444064,20.69218793,19.00811017,,2.5,99,,,19,21.5,26,27,26.5
PJ,9/11/2019 5:00,1568178000,19.7,19.5722032,20.60198902,19.00970246,0,2.8,99,,,19.5,21,26,27,26.5
PJ,9/11/2019 6:00,1568181600,19.6,19.5861016,20.51089911,19.01120216,,2.4,99,,,19,21,26,27,26.5
PJ,9/11/2019 7:00,1568185200,19.7,19.6430508,20.43718101,19.01262671,,2.2,98,,,19.5,21,26,27,26.5
PJ,9/11/2019 8:00,1568188800,21.2,20.4215254,20.50652819,19.01411912,,2.3,91,,,22.5,21.5,26,27,26.5
PJ,9/11/2019 9:00,1568192400,22.3,21.3607627,20.66957108,19.01577292,,1.6,88,,,25.5,22,26,27,26.5
PJ,9/11/2019 10:00,1568196000,23.6,22.48038135,20.93597371,19.0176912,,3.2,81,,,29,23,26,27,26.5
PJ,9/11/2019 11:00,1568199600,25.8,24.14019068,21.37815792,19.02004931,,2.3,74,,,34.5,25,26,27,26.5
PJ,9/11/2019 12:00,1568203200,27.2,25.67009534,21.90741629,19.02293379,,1.9,70,,,37,26.5,26,26.5,26
PJ,9/11/2019 13:00,1568206800,27.2,26.43504767,22.38856026,19.02629606,,3.2,67,,,37,27,26.5,26.5,26
PJ,9/11/2019 14:00,1568210400,27.7,27.06752383,22.87141842,19.03013734,,2.9,64,,,38,27.5,26.5,26.5,26
PJ,9/11/2019 15:00,1568214000,27.1,27.08376192,23.25583493,19.03435881,,2.5,67,,,36.5,27.5,26.5,26.5,26
PJ,9/11/2019 16:00,1568217600,27.1,27.09188096,23.60530448,19.03892519,,1.4,69,,,36,28,26.5,26.5,26
PJ,9/11/2019 17:00,1568221200,25.8,26.44594048,23.80482226,19.04368633,,2.6,73,,,31.5,27,26.5,26.5,26
PJ,9/11/2019 18:00,1568224800,24,25.22297024,23.82256569,19.04846043,,2.2,78,,,26,26,26.5,26.5,26
PJ,9/11/2019 19:00,1568228400,22.3,23.76148512,23.68415062,19.05309149,,2.2,83,,,22.5,25,26.5,26.5,26
PJ,9/11/2019 20:00,1568232000,21.7,22.73074256,23.5037733,19.05753773,,2.4,83,,,21.5,24.5,26.5,26.5,26
PJ,9/11/2019 21:00,1568235600,21.2,21.96537128,23.29433936,19.0617703,,2.7,83,,,20.5,24.5,26.5,26.5,26
PJ,9/11/2019 22:00,1568239200,20.3,21.13268564,23.02212669,19.0657267,,2.2,86,,,19.5,24,26.5,26.5,26
PJ,9/11/2019 23:00,1568242800,20.1,20.61634282,22.75647881,19.06941376,,1.8,85,,,19.5,23.5,26.5,27,26
PJ,9/12/2019 0:00,1568246400,19.7,20.15817141,22.4786171,19.07281956,,2.2,83,,,19,23,26.5,27,26.5
PJ,9/12/2019 1:00,1568250000,19.2,19.6790857,22.180561,19.0759242,,1.7,84,,,18.5,23,26.5,27,26.5
PJ,9/12/2019 2:00,1568253600,19.1,19.38954285,21.90051,19.07874596,,1.8,85,,,18.5,22.5,26.5,27,26.5
PJ,9/12/2019 3:00,1568257200,19.2,19.29477143,21.65500909,19.08131965,,1.8,84,,,18.5,22,26.5,27,26.5
PJ,9/12/2019 4:00,1568260800,19.2,19.24738571,21.43182645,19.08366781,,1.8,86,,,18.5,22,26,27,26.5
PJ,9/12/2019 5:00,1568264400,19.3,19.27369286,21.23802404,19.08582001,,2.6,85,,,18.5,22,26,27,26.5
PJ,9/12/2019 6:00,1568268000,19.3,19.28684643,21.06184004,19.08779406,,1.8,86,,,18.5,21.5,26,27,26.5
PJ,9/12/2019 7:00,1568271600,19.5,19.39342321,20.91985458,19.08962429,,2.6,87,,,18.5,21.5,26,27,26.5
PJ,9/12/2019 8:00,1568275200,19.8,19.59671161,20.81804962,19.09135099,,2.8,86,,,19,21.5,26,27,26.5
PJ,9/12/2019 9:00,1568278800,20.6,20.0983558,20.79822693,19.09305616,,2,85,,,21,21.5,26,27,26.5
PJ,9/12/2019 10:00,1568282400,21.5,20.7991779,20.86202448,19.09482336,,2.3,81,,,23,22,26,27,26.5
PJ,9/12/2019 11:00,1568286000,21.7,21.24958895,20.93820407,19.0966649,,2.4,78,,,23.5,22,26,27,26.5
PJ,9/12/2019 12:00,1568289600,21.3,21.27479448,20.97109461,19.09853746,,2.3,78,,,22,22,26,27,26.5
PJ,9/12/2019 13:00,1568293200,21.2,21.23739724,20.99190419,19.10042893,,1.5,80,,,22,22,26,27,26.5
PJ,9/12/2019 14:00,1568296800,21.7,21.46869862,21.05627654,19.10238283,0.1,2.2,78,,,23,22,26,27,26.5
PJ,9/12/2019 15:00,1568300400,20.5,20.98434931,21.00570594,19.10428425,0,2.3,76,,,20.5,21.5,26,27,26.5
PJ,9/12/2019 16:00,1568304000,19.9,20.44217465,20.90518722,19.10608335,,0.5,87,,,19.5,21.5,26,27,26.5
PJ,9/12/2019 17:00,1568307600,19.8,20.12108733,20.80471566,19.10778029,0.1,0,92,,,19,21.5,26,26.5,26.5
PJ,9/12/2019 18:00,1568311200,18.6,19.36054366,20.60428696,19.1092753,0.4,0.3,93,,,17.5,21,26,26.5,26.5
PJ,9/12/2019 19:00,1568314800,17.5,18.43027183,20.32207905,19.11048689,1.5,0.8,97,,,16.5,20.5,26,26.5,26.5
PJ,9/12/2019 20:00,1568318400,17.5,17.96513592,20.06552641,19.11144098,0.3,0,99,,,16.5,20.5,26,26.5,26.5
PJ,9/12/2019 21:00,1568322000,17.6,17.78256796,19.84138765,19.11217019,0.6,0,100,,,16.5,20,26,26.5,26.5
PJ,9/12/2019 22:00,1568325600,17.7,17.74128398,19.64671604,19.1127042,0.2,0,100,,,16.5,20,25.5,26.5,26.5
PJ,9/12/2019 23:00,1568329200,17.5,17.62064199,19.45156004,19.11304272,,0.7,100,,,16.5,20,25.5,26.5,26.5
PJ,9/13/2019 0:00,1568332800,17.6,17.61032099,19.2832364,19.11321275,,0.5,100,,,16.5,19.5,25.5,26.5,26.5
PJ,9/13/2019 1:00,1568336400,17.3,17.4551605,19.10294218,19.11320249,,1.4,100,,,16.5,19.5,25.5,26.5,26.5
PJ,9/13/2019 2:00,1568340000,17.5,17.47758025,18.95722016,19.11304666,,1.7,100,,,16.5,19.5,25.5,26.5,26.5
PJ,9/13/2019 3:00,1568343600,17.7,17.58879012,18.84292742,19.11277681,,1.5,100,,,17,19,25.5,26.5,26.5
PJ,9/13/2019 4:00,1568347200,17.7,17.64439506,18.73902493,19.11240343,,1,100,,,17,19,25.5,26.5,26.5
PJ,9/13/2019 5:00,1568350800,17.7,17.67219753,18.64456812,19.11193606,,1.4,100,,,17,19,25.5,26.5,26.5
PJ,9/13/2019 6:00,1568354400,17.7,17.68609877,18.55869829,19.11138338,,2,100,,,17,19,25.5,26.5,26.5
PJ,9/13/2019 7:00,1568358000,17.7,17.69304938,18.48063481,19.11075326,,1.7,99,,,17,19,25.5,26.5,26.5
PJ,9/13/2019 8:00,1568361600,19.1,18.39652469,18.53694073,19.11018002,,1.6,90,,,20,19,25.5,26.5,26.5
PJ,9/13/2019 9:00,1568365200,20.7,19.54826235,18.73358249,19.1098038,,1.3,82,,,24,20,25.5,26.5,26.5
PJ,9/13/2019 10:00,1568368800,22.2,20.87413117,19.04871135,19.10974277,,1.9,72,,,27,20.5,25.5,26.5,26
PJ,9/13/2019 11:00,1568372400,23.7,22.28706559,19.47155577,19.11010422,,1.3,66,,,30,22,25.5,26.5,26
PJ,9/13/2019 12:00,1568376000,24.8,23.54353279,19.95595979,19.11094923,,1.7,60,,,32,23,25.5,26.5,26
PJ,9/13/2019 13:00,1568379600,25.7,24.6217664,20.47814527,19.11231506,,1.3,54,,,34,24,25.5,26.5,26
PJ,9/13/2019 14:00,1568383200,26.4,25.5108832,21.0164957,19.11421734,,1.6,53,,,35,25,25.5,26.5,26
PJ,9/13/2019 15:00,1568386800,26.7,26.1054416,21.53317791,19.11663388,,1.1,55,,,36,26,25.5,26.5,26
PJ,9/13/2019 16:00,1568390400,27,26.5527208,22.03016173,19.1195445,,0.9,53,,,36.5,26.5,26,26,26
PJ,9/13/2019 17:00,1568394000,26.3,26.4263604,22.41832885,19.12283999,,2,57,,,34.5,26,26,26.5,26
PJ,9/13/2019 18:00,1568397600,24.5,25.4631802,22.60757168,19.12632124,,0.7,67,,,29,25,26,26.5,26
PJ,9/13/2019 19:00,1568401200,21.7,23.5815901,22.52506516,19.12971659,,0.1,84,,,21.5,23.5,26,26.5,26
PJ,9/13/2019 20:00,1568404800,20.7,22.14079505,22.35915015,19.13294279,,0.4,91,,,20,23,26,26.5,26
PJ,9/13/2019 21:00,1568408400,19.6,20.87039752,22.10831832,19.1359152,,0.4,95,,,18.5,22.5,26,26.5,26
PJ,9/13/2019 22:00,1568412000,19.7,20.28519876,21.88938029,19.13866591,,0.8,95,,,18.5,22.5,26,26.5,26
PJ,9/13/2019 23:00,1568415600,19.7,19.99259938,21.69034572,19.14121504,,0.3,96,,,18.5,22,26,26.5,26
PJ,9/14/2019 0:00,1568419200,19.7,19.84629969,21.5094052,19.14358087,,0,95,,,18.5,22,26,26.5,26
PJ,9/14/2019 1:00,1568422800,19.3,19.57314985,21.30855018,19.14574367,,0.5,97,,,18,22,26,26.5,26
PJ,9/14/2019 2:00,1568426400,19.7,19.63657492,21.16231834,19.14775823,,0.2,98,,,19,21.5,26,26.5,26
PJ,9/14/2019 3:00,1568430000,19.6,19.61828746,21.0202894,19.14962889,,0.1,96,,,18.5,21.5,25.5,26.5,26
PJ,9/14/2019 4:00,1568433600,19.5,19.55914373,20.88208128,19.15135962,,0,98,,,18.5,21.5,25.5,26.5,26
PJ,9/14/2019 5:00,1568437200,19.6,19.57957187,20.76552843,19.15297217,,0,98,,,19,21.5,25.5,26.5,26
PJ,9/14/2019 6:00,1568440800,19.5,19.53978593,20.65048039,19.15446818,,0.4,98,,,18.5,21,25.5,26.5,26
PJ,9/14/2019 7:00,1568444400,19.7,19.61989297,20.56407309,19.15587638,,0,98,,,19,21,25.5,26.5,26
PJ,9/14/2019 8:00,1568448000,20.2,19.90994648,20.53097553,19.15725011,,0,97,,,20,21,25.5,26.5,26
PJ,9/14/2019 9:00,1568451600,20.6,20.25497324,20.53725048,19.15862873,,0.4,97,,,21,21.5,25.5,26.5,26
PJ,9/14/2019 10:00,1568455200,22.7,21.47748662,20.73386408,19.16020239,,1.5,84,,,26.5,22.5,25.5,26.5,26
PJ,9/14/2019 11:00,1568458800,22.5,21.98874331,20.89442189,19.16193488,0,1.2,83,,,25.5,22.5,25.5,26.5,26
PJ,9/14/2019 12:00,1568462400,23,22.49437166,21.08583808,19.16385686,,0.8,82,,,26.5,23,25.5,26.5,26
PJ,9/14/2019 13:00,1568466000,22.2,22.34718583,21.18712553,19.16587811,0,0.5,94,,,24,22.5,25.5,26.5,26
PJ,9/14/2019 14:00,1568469600,22.4,22.37359291,21.29738684,19.16800749,0.6,1.4,98,,,24.5,22.5,26,26.5,26
PJ,9/14/2019 15:00,1568473200,21.8,22.08679646,21.34307895,19.17018038,0.2,1.6,97,,,23,22.5,26,26.5,26
PJ,9/14/2019 16:00,1568476800,22.2,22.14339823,21.42098086,19.17242894,0.9,0.5,98,,,24,22.5,26,26.5,26
PJ,9/14/2019 17:00,1568480400,22.7,22.42169911,21.53725533,19.1747914,,0.8,96,,,25,23,26,26.5,26
PJ,9/14/2019 18:00,1568484000,22.2,22.31084956,21.59750484,19.17721169,,1.1,98,,,23.5,23,26,26.5,26
PJ,9/14/2019 19:00,1568487600,20.8,21.55542478,21.5250044,19.17955714,,1.7,99,,,20.5,22.5,26,26.5,26
PJ,9/14/2019 20:00,1568491200,19.9,20.72771239,21.37727673,19.18175266,,0.2,100,,,19,22,25.5,26.5,26
PJ,9/14/2019 21:00,1568494800,19.9,20.31385619,21.24297885,19.18381183,,0.3,100,,,19,22,25.5,26.5,26
PJ,9/14/2019 22:00,1568498400,20,20.1569281,21.12998077,19.18575606,,0.1,100,,,19,21.5,25.5,26.5,26
PJ,9/14/2019 23:00,1568502000,19.6,19.87846405,20.99089161,19.18755939,,0.3,100,,,18.5,21.5,25.5,26.5,26
PJ,9/15/2019 0:00,1568505600,19.6,19.73923202,20.86444692,19.1892346,,0.9,100,,,18.5,21.5,25.5,26.5,26
PJ,9/15/2019 1:00,1568509200,19.6,19.66961601,20.7494972,19.1907933,,1.3,100,,,18.5,21,25.5,26.5,26
PJ,9/15/2019 2:00,1568512800,19.5,19.58480801,20.63590654,19.19223697,,1.5,100,,,18.5,21,25.5,26.5,26
PJ,9/15/2019 3:00,1568516400,19.5,19.542404,20.53264231,19.19357604,,1.5,100,,,18.5,21,25.5,26.5,26
PJ,9/15/2019 4:00,1568520000,19.5,19.521202,20.43876574,19.19481999,,1.9,100,,,18.5,21,25.5,26.5,26
PJ,9/15/2019 5:00,1568523600,19.4,19.460601,20.34433249,19.19596835,,0.6,100,,,18.5,21,25.5,26.5,26
PJ,9/15/2019 6:00,1568527200,19,19.2303005,20.22212044,19.19699348,,1.9,100,,,18,20.5,25.5,26.5,26
PJ,9/15/2019 7:00,1568530800,19,19.11515025,20.11101859,19.19790659,,1.1,100,,,18,20.5,25.5,26.5,26
PJ,9/15/2019 8:00,1568534400,19.6,19.35757513,20.06456235,19.19877238,,2.2,100,,,19,20.5,25.5,26.5,26
PJ,9/15/2019 9:00,1568538000,20.5,19.92878756,20.10414759,19.19967685,,2.3,99,,,21,21,25.5,26.5,26
PJ,9/15/2019 10:00,1568541600,23.3,21.61439378,20.39467963,19.20087066,,2.1,84,,,28.5,22.5,25.5,26,26
PJ,9/15/2019 11:00,1568545200,24.4,23.00719689,20.75879966,19.20242703,,2.3,78,,,31,23.5,25.5,26,26
PJ,9/15/2019 12:00,1568548800,25.5,24.25359845,21.18981788,19.20441244,,1.1,75,,,33,24.5,25.5,26,26
PJ,9/15/2019 13:00,1568552400,27,25.62679922,21.71801625,19.20692353,,1.3,67,,,36,26,25.5,26,25.5
PJ,9/15/2019 14:00,1568556000,27.6,26.61339961,22.25274205,19.20996631,,1.2,61,,,37.5,27,25.5,26,25.5
PJ,9/15/2019 15:00,1568559600,27.5,27.05669981,22.7297655,19.21348259,,2.2,60,,,37.5,27.5,25.5,26,25.5
PJ,9/15/2019 16:00,1568563200,27.5,27.2783499,23.16342318,19.21742858,,2.5,58,,,37,28,26,26,25.5
PJ,9/15/2019 17:00,1568566800,25.6,26.43917495,23.38493016,19.22159192,,1.8,68,,,31,26.5,26,26,25.5
PJ,9/15/2019 18:00,1568570400,25.4,25.91958748,23.56811833,19.22593411,,1.2,70,,,30,26.5,26,26,25.5
PJ,9/15/2019 19:00,1568574000,22.7,24.30979374,23.48919848,19.23019311,,1,82,,,23,25,26,26,25.5
PJ,9/15/2019 20:00,1568577600,22.8,23.55489687,23.42654407,19.23438527,,1.3,79,,,23,25,26,26,25.5
PJ,9/15/2019 21:00,1568581200,21,22.27744843,23.20594916,19.23835287,,0.7,86,,,20,24,26,26,25.5
PJ,9/15/2019 22:00,1568584800,21,21.63872422,23.00540833,19.24211616,,1.5,86,,,20,24,26,26,25.5
PJ,9/15/2019 23:00,1568588400,18.7,20.16936211,22.61400757,19.24548468,,1.6,93,,,18,23,26,26,25.5
PJ,9/16/2019 0:00,1568592000,19.5,19.83468105,22.33091597,19.24856703,,1.7,90,,,18.5,23,26,26,25.5
PJ,9/16/2019 1:00,1568595600,19.5,19.66734053,22.07355997,19.2513892,,1.9,89,,,18.5,22.5,26,26,26
PJ,9/16/2019 2:00,1568599200,19.5,19.58367026,21.83959998,19.25397483,,2.9,88,,,18.5,22.5,26,26,26
PJ,9/16/2019 3:00,1568602800,19,19.29183513,21.58145452,19.25629998,,1.8,90,,,18,22,25.5,26,26
PJ,9/16/2019 4:00,1568606400,18.6,18.94591757,21.3104132,19.25835204,,2.4,93,,,17.5,21.5,25.5,26.5,26
PJ,9/16/2019 5:00,1568610000,18.3,18.62295878,21.03673928,19.26012865,,1.9,93,,,17,21.5,25.5,26.5,26
PJ,9/16/2019 6:00,1568613600,17.9,18.26147939,20.75158116,19.26161861,,1.9,95,,,16.5,21,25.5,26.5,26
PJ,9/16/2019 7:00,1568617200,18.3,18.2807397,20.52871015,19.26288444,,1.9,92,,,17,21,25.5,26.5,26
PJ,9/16/2019 8:00,1568620800,19.1,18.69036985,20.3988274,19.26401925,,2,89,,,18,21,25.5,26.5,26
PJ,9/16/2019 9:00,1568624400,20.5,19.59518492,20.40802491,19.26516211,,1.1,84,,,20.5,21,25.5,26.5,26
PJ,9/16/2019 10:00,1568628000,23.5,21.54759246,20.68911356,19.26658464,,1.9,71,,,28.5,22.5,25.5,26.5,26
PJ,9/16/2019 11:00,1568631600,24.2,22.87379623,21.00828505,19.2683246,,2.1,69,,,30,23.5,25.5,26,26
PJ,9/16/2019 12:00,1568635200,26.3,24.58689812,21.48935005,19.27054341,,3,54,,,34.5,25.5,25.5,26,26
PJ,9/16/2019 13:00,1568638800,27.3,25.94344906,22.01759095,19.27328771,,2.3,51,,,37,26.5,25.5,26,25.5
PJ,9/16/2019 14:00,1568642400,27.8,26.87172453,22.5432645,19.27655442,,2.6,44,,,38,27.5,25.5,26,25.5
PJ,9/16/2019 15:00,1568646000,28.2,27.53586226,23.05751318,19.2803316,,2.4,45,,,38.5,28,26,26,25.5
PJ,9/16/2019 16:00,1568649600,28.1,27.81793113,23.51592108,19.28456296,,3.2,47,,,38.5,28.5,26,26,25.5
PJ,9/16/2019 17:00,1568653200,27.5,27.65896557,23.87811007,19.28915192,,1.6,49,,,36.5,28.5,26,26,25.5
PJ,9/16/2019 18:00,1568656800,24.8,26.22948278,23.96191824,19.29382002,,0.9,63,,,27.5,26.5,26,26,25.5
PJ,9/16/2019 19:00,1568660400,21.9,24.06474139,23.77447113,19.29829619,,0,74,,,21.5,25,26,26,25.5
PJ,9/16/2019 20:00,1568664000,20.2,22.1323707,23.44951921,19.30244327,,0.1,83,,,19.5,24,26,26,25.5
PJ,9/16/2019 21:00,1568667600,19,20.56618535,23.04501746,19.3061821,,0.5,92,,,18.5,23.5,26,26,25.5
PJ,9/16/2019 22:00,1568671200,18.5,19.53309267,22.63183406,19.30950443,,1.3,90,,,18,23,26,26,25.5
PJ,9/16/2019 23:00,1568674800,17,18.26654634,22.11984914,19.31231197,,0.5,97,,,17,23,26,26,25.5
PJ,9/17/2019 0:00,1568678400,17,17.63327317,21.65440831,19.31465173,,0.8,96,,,16.5,22,25.5,26,25.5
PJ,9/17/2019 1:00,1568682000,16.4,17.01663658,21.17673483,19.31651195,,0.6,96,,,16,22,25.5,26,25.5
PJ,9/17/2019 2:00,1568685600,16.3,16.65831829,20.7333953,19.31792742,,1,96,,,16,21,25.5,26,26
PJ,9/17/2019 3:00,1568689200,16.2,16.42915915,20.32126845,19.31892976,,0.9,92,,,15.5,20.5,25.5,26.5,26
PJ,9/17/2019 4:00,1568692800,16.1,16.26457957,19.93751678,19.31954772,,3.6,91,,,15.5,20.5,25.5,26.5,26
PJ,9/17/2019 5:00,1568696400,15.1,15.68228979,19.49774252,19.31972574,,1.1,92,,,14.5,20,25.5,26.5,26
PJ,9/17/2019 6:00,1568700000,15,15.34114489,19.08885684,19.3194951,,2.3,92,,,14.5,19.5,25,26.5,26
PJ,9/17/2019 7:00,1568703600,15,15.17057245,18.71714258,19.31889335,,0.7,91,,,14.5,19,25,26.5,26
PJ,9/17/2019 8:00,1568707200,17,16.08528622,18.56103871,19.31813625,,0.6,82,,,16,19,25,26.5,26
PJ,9/17/2019 9:00,1568710800,19.2,17.64264311,18.6191261,19.31743794,,2.5,75,,,20,19,25,26.5,26
PJ,9/17/2019 10:00,1568714400,21.6,19.62132156,18.89011464,19.31701105,,2.5,69,,,25.5,20,25,26.5,26
PJ,9/17/2019 11:00,1568718000,22.9,21.26066078,19.25464967,19.31694875,,1.9,61,,,28,21,25.5,26,26
PJ,9/17/2019 12:00,1568721600,24.5,22.88033039,19.7314997,19.31736288,,1.9,57,,,31,22.5,25.5,26,26
PJ,9/17/2019 13:00,1568725200,25.6,24.24016519,20.26499973,19.31830957,,1.6,48,,,33,23.5,25.5,26,26
PJ,9/17/2019 14:00,1568728800,26.4,25.3200826,20.82272702,19.31981249,,1.7,45,,,34.5,25,25.5,26,26
PJ,9/17/2019 15:00,1568732400,26.8,26.0600413,21.36611548,19.32185675,,1.2,43,,,35.5,25.5,25.5,26,25.5
PJ,9/17/2019 16:00,1568736000,26.2,26.13002065,21.80555952,19.32433797,,1.1,44,,,34.5,25.5,25.5,26,25.5
PJ,9/17/2019 17:00,1568739600,25.3,25.71501032,22.12323593,19.32713407,,1.9,50,,,32,25,25.5,26,25.5
PJ,9/17/2019 18:00,1568743200,21.3,23.50750516,22.0483963,19.32985261,,1,78,,,21,23,26,26,25.5
PJ,9/17/2019 19:00,1568746800,20.6,22.05375258,21.91672391,19.3324369,,0,72,,,19.5,22.5,25.5,26,25.5
PJ,9/17/2019 20:00,1568750400,20,21.02687629,21.74247628,19.33484453,,0,75,,,19,22,25.5,26,25.5
PJ,9/17/2019 21:00,1568754000,19.2,20.11343815,21.51134207,19.33701886,,0.2,81,,,18,22,25.5,26,25.5
PJ,9/17/2019 22:00,1568757600,18.2,19.15671907,21.21031098,19.33889028,,0,87,,,17,21.5,25.5,26,25.5
PJ,9/17/2019 23:00,1568761200,17.6,18.37835954,20.88210089,19.34043195,,0,92,,,16.5,21,25.5,26,25.5
PJ,9/18/2019 0:00,1568764800,17.7,18.03917977,20.59281899,19.34168308,,0.1,94,,,16.5,21,25.5,26,26
PJ,9/18/2019 1:00,1568768400,17.7,17.86958988,20.32983544,19.34267025,,0.3,95,,,16.5,20.5,25.5,26,26
PJ,9/18/2019 2:00,1568772000,17.1,17.48479494,20.03621404,19.3433631,,0.3,98,,,16,20.5,25.5,26,26
PJ,9/18/2019 3:00,1568775600,17.1,17.29239747,19.76928549,19.3437886,,0,97,,,16,20,25.5,26,26
PJ,9/18/2019 4:00,1568779200,16.4,16.84619874,19.46298681,19.34390767,,0,98,,,15,19.5,25,26,26
PJ,9/18/2019 5:00,1568782800,15.7,16.27309937,19.1208971,19.34368489,,0,99,,,14.5,19.5,25,26,26
PJ,9/18/2019 6:00,1568786400,14.8,15.53654968,18.72808827,19.34306991,,0,100,,,14,19,25,26,26
PJ,9/18/2019 7:00,1568790000,14.6,15.06827484,18.35280752,19.34208063,,0.2,100,,,14,19,25,26,26
PJ,9/18/2019 8:00,1568793600,18,16.53413742,18.32073411,19.34106031,,0,88,,,17.5,18.5,25,26,26
PJ,9/18/2019 9:00,1568797200,20.1,18.31706871,18.48248555,19.34020259,,1,75,,,22.5,19.5,25,26,26
PJ,9/18/2019 10:00,1568800800,21.8,20.05853436,18.78407778,19.33964702,,1.7,67,,,26,20,25,26,26
PJ,9/18/2019 11:00,1568804400,22.6,21.32926718,19.1309798,19.33943856,,2.9,54,,,27.5,21,25,26,26
PJ,9/18/2019 12:00,1568808000,23.1,22.21463359,19.49179982,19.33959077,,2.7,48,,,28.5,21.5,25,26,26
