Location,excel_date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,RF,Wind_Speed,Humidity,Solar_Radiation,Snow,0mm,100mm,500mm,800mm,1100mm
CC,9/7/2019 16:00,1567872000,30.1,30.32369317,30.32581599,30.25363669,0.1,5.7,57,0.1,,40,30,24.5,23,22
CC,9/7/2019 17:00,1567875600,29.4,29.85085024,29.84617638,30.03996848,0,6.8,59,0.12,,38,29.5,25,23,22
CC,9/7/2019 18:00,1567879200,27.4,28.59624833,28.57888018,29.27378803,0,7,70,0.13,,33.5,28.5,25,23,22
CC,9/7/2019 19:00,1567882800,25.1,26.80650216,26.77656876,27.96427061,0,5.9,83,0.04,,29,27,25.5,23,22
CC,9/7/2019 20:00,1567886400,24.6,25.6769832,25.6489488,26.75013844,0,4.9,82,,,28,26.5,25.5,23,22
CC,9/7/2019 21:00,1567890000,24.1,24.86971799,24.84648135,25.75187924,0,4.6,84,,,27.5,26,25,23,22
CC,9/7/2019 22:00,1567893600,23.4,24.11736235,24.09709945,24.88412886,0.1,4.6,87,,,26.5,25.5,25,23,22
CC,9/7/2019 23:00,1567897200,23,23.54537924,23.52872262,24.17336705,0.2,2.8,90,,,26,25,25,23,22
CC,9/8/2019 0:00,1567900800,22.7,23.11262558,23.0993844,23.61018103,0.3,3,90,,,25.5,24.5,25,23,22
CC,9/8/2019 1:00,1567904400,22.7,22.90140058,22.89247441,23.23382268,0.4,3.1,89,,,25.5,24,25,23,22
CC,9/8/2019 2:00,1567908000,22.9,22.90068362,22.89637321,23.05686747,,2.8,84,,,25.5,24,25,23,22
CC,9/8/2019 3:00,1567911600,23.1,23.00271462,23.00186661,23.02802555,,2.2,81,,,25.5,24,24.5,23,22
CC,9/8/2019 4:00,1567915200,23.3,23.15489642,23.15632126,23.09530257,,2.2,81,,,26,24,24.5,23,22
CC,9/8/2019 5:00,1567918800,23.3,23.22917564,23.23075723,23.16633367,,2.1,81,,,26,24,24.5,23,22
CC,9/8/2019 6:00,1567922400,23.3,23.26543096,23.26662999,23.21892808,,2.1,81,,,26,24,24.5,23,22
CC,9/8/2019 7:00,1567926000,23.1,23.18074607,23.18030361,23.19867379,,0.5,86,0.07,,25.5,23.5,24.5,23,22
CC,9/8/2019 8:00,1567929600,23.5,23.34417368,23.34592945,23.27589322,,0.4,81,0.3,,26.5,23.5,24.5,23,22
CC,9/8/2019 9:00,1567933200,24.2,23.78227525,23.78839974,23.54464664,,0.4,79,0.53,,27.5,24,24.5,23,22
CC,9/8/2019 10:00,1567936800,25.2,24.5080153,24.51971072,24.05596073,,1.3,75,0.97,,29.5,24.5,24,23,22
CC,9/8/2019 11:00,1567940400,26.4,25.47653128,25.49383649,24.80996875,,1.6,67,1.37,,32.5,25.5,24,23,22
CC,9/8/2019 12:00,1567944000,27.6,26.56354503,26.58498144,25.74076809,,2.1,65,2.33,,36,26.5,24,23,22
CC,9/8/2019 13:00,1567947600,27.8,27.19649222,27.21444889,26.51355192,,2.3,64,1.58,,36,26.5,24.5,23,22
CC,9/8/2019 14:00,1567951200,27.7,27.45424025,27.46599946,27.01300612,,1.6,65,0.99,,35.5,27,24.5,23,22
CC,9/8/2019 15:00,1567954800,27.6,27.52885536,27.53542143,27.28695561,,2.3,66,1.03,,35,27,24.5,23,22
CC,9/8/2019 16:00,1567958400,27.5,27.51408416,27.51707057,27.40762565,,2.3,66,0.76,,34.5,27,24.5,23,22
CC,9/8/2019 17:00,1567962000,27.2,27.35330298,27.35280509,27.37887828,,1,69,0.32,,33.5,26.5,24.5,23,22
CC,9/8/2019 18:00,1567965600,26.7,27.01887408,27.01460486,27.18785686,,0.6,73,0.12,,32.5,26.5,25,23.5,22
CC,9/8/2019 19:00,1567969200,25.7,26.34373616,26.33354451,26.7398638,,1,85,0.02,,30,26,25,23.5,22
CC,9/8/2019 20:00,1567972800,25,25.65587122,25.64267205,26.16450715,,0.4,90,,,28.5,25.5,25,23.5,22
CC,9/8/2019 21:00,1567976400,24.2,24.91060381,24.89526364,25.49892824,,0.7,91,,,27.5,25,25,23.5,22
CC,9/8/2019 22:00,1567980000,23.9,24.39327091,24.37964513,24.91198709,,0.6,93,,,27,24.5,25,23.5,22
CC,9/8/2019 23:00,1567983600,23.5,23.93600128,23.92392536,24.39385716,,0.3,94,,,26.5,24.5,25,23.5,22
CC,9/9/2019 0:00,1567987200,23.4,23.66161967,23.65249415,24.00509363,,0.5,95,,,26,24,25,23.5,22
CC,9/9/2019 1:00,1567990800,23,23.32293341,23.31445501,23.64292948,,0.3,95,,,25.5,24,25,23.5,22
CC,9/9/2019 2:00,1567994400,22.7,23.00405083,22.9961229,23.30375042,0,0,95,,,25,23.5,24.5,23.5,22
CC,9/9/2019 3:00,1567998000,22.8,22.89959624,22.89451706,23.08915244,,0.3,96,,,25.5,23.5,24.5,23.5,22
CC,9/9/2019 4:00,1568001600,22.7,22.79742197,22.79374316,22.93424269,,0,95,,,25,23.5,24.5,23.5,22
CC,9/9/2019 5:00,1568005200,22.7,22.7475512,22.74517743,22.83509871,,0.2,93,,,25.5,23,24.5,23.5,22
CC,9/9/2019 6:00,1568008800,22.6,22.67201904,22.66996503,22.74850422,,1,94,,,25,23,24.5,23.5,22
CC,9/9/2019 7:00,1568012400,22.7,22.68634263,22.68552531,22.71547869,,0.4,94,0.01,,25.5,23,24.5,23.5,22
CC,9/9/2019 8:00,1568016000,22.7,22.6933339,22.69302425,22.7037038,0.2,0.5,94,0.07,,25.5,23,24.5,23.5,22
CC,9/9/2019 9:00,1568019600,23.1,22.90150821,22.90386711,22.80866749,0.1,0.5,92,0.23,,26,23,24.5,23.5,22
CC,9/9/2019 10:00,1568023200,23.3,23.10549806,23.10909258,22.96620748,0.3,0.6,93,0.21,,26.5,23,24.5,23.5,22
