Location,Cluster,date,Date,Air_Temperature,LPF_1,LPF_2,LPF_3,0mm,100mm,500mm,800mm,1100mm,Rainfall,Wind_Speed,Wind_Direction,Humidity,Solar_Radiation,Snow
Busan,Hot,9/8/2019 14:00,1567951200,27.9,25.37278928,24.95988165,23.84971541,36.5,32.5,29,30.5,32.5,0.1,2.3,160,84,1.91,0
Busan,Hot,9/8/2019 15:00,1567954800,28.8,25.68435389,24.98893392,23.85154822,39.5,33.5,29,30.5,32,0,2.3,200,76,2.37,0
Busan,Hot,9/8/2019 16:00,1567958400,28.3,25.9221399,25.01970765,23.85361674,37.5,33.5,29,30.5,32,0,2.3,200,79,1.93,0
Busan,Hot,9/8/2019 17:00,1567962000,27.1,26.02921809,25.04524064,23.85579017,32,33,29,30.5,32.5,0,4.6,200,84,1.59,0
Busan,Hot,9/8/2019 18:00,1567965600,26,26.0265619,25.06260727,23.85795877,28,32.5,29,30.5,32.5,0,2.7,200,89,0.36,0
Busan,Hot,9/8/2019 19:00,1567969200,25.6,25.98778355,25.07386497,23.86008647,27,32.5,29,30.5,32.5,0,2.9,200,89,0,0
Busan,Hot,9/8/2019 20:00,1567972800,25.2,25.91616686,25.08006252,23.8621405,26.5,32,29.5,30.5,32,0,2.2,230,85,0,0
Busan,Hot,9/8/2019 21:00,1567976400,24.6,25.79651533,25.08075407,23.86407294,25.5,32,29.5,30.5,32,0,2.3,230,96,0,0
Busan,Hot,9/8/2019 22:00,1567980000,24.4,25.66955939,25.07772635,23.86587662,25.5,31.5,29.5,30.5,32,0,2.4,200,96,0,0
Busan,Hot,9/8/2019 23:00,1567983600,24.5,25.56323581,25.07336745,23.86757228,25.5,31.5,29.5,30.5,32.5,0,0.3,0,93,0,0
Busan,Hot,9/9/2019 0:00,1567987200,24.5,25.46657801,25.06837112,23.86916969,25.5,31.5,29.5,30.5,32.5,0,0.8,230,96,0,0
Busan,Hot,9/9/2019 1:00,1567990800,24.3,25.36052546,25.06209388,23.87065956,25.5,31.5,29.5,30.5,32.5,0,0.8,250,98,0,0
Busan,Hot,9/9/2019 2:00,1567994400,24.3,25.26411406,25.05521359,23.87205162,25.5,31.5,29.5,30.5,32.5,0,0.7,200,99,0,0
Busan,Hot,9/9/2019 3:00,1567998000,24.2,25.16737642,25.04757377,23.87334565,25,31,29.5,30.5,32.5,0,0.1,0,99,0,0
Busan,Hot,9/9/2019 4:00,1568001600,24.3,25.08852401,25.04009083,23.87455962,25.5,31,29.5,30.5,32.5,0,0.2,0,98,0,0
Busan,Hot,9/9/2019 5:00,1568005200,24,24.98956729,25.03123743,23.87567351,25,31,29.5,30.5,32.5,0,1.6,270,99,0,0
Busan,Hot,9/9/2019 6:00,1568008800,24,24.89960662,25.02174943,23.87669642,25,31,29.5,30.5,32.5,0,0.7,20,93,0,0
Busan,Hot,9/9/2019 7:00,1568012400,25,24.90873329,25.01694473,23.87772743,26.5,31,29,30.5,32.5,0,1,90,89,0.15,0
Busan,Hot,9/9/2019 8:00,1568016000,27.1,25.10793936,25.02487832,23.87895641,34,32,29,30.5,32.5,0,1.6,160,80,0.77,0
Busan,Hot,9/9/2019 9:00,1568019600,28.6,25.42539942,25.04650446,23.88050131,39,33,29,30.5,32.5,0,1.8,90,76,1.5,0
Busan,Hot,9/9/2019 10:00,1568023200,30.1,25.85036311,25.08222777,23.8824692,45,34.5,29,30.5,32,0,3.1,140,70,2.25,0
Busan,Hot,9/9/2019 11:00,1568026800,29.6,26.19123919,25.12227779,23.88477566,42,34.5,29,30.5,32,0,3.6,110,68,2.056666667,0
Busan,Hot,9/9/2019 12:00,1568030400,29.7,26.51021744,25.16476652,23.88739848,42,35,29,30.5,32,0,3.9,110,67,1.863333333,0
Busan,Hot,9/9/2019 13:00,1568034000,29.8,26.80928858,25.20874725,23.89031745,42,35,29,30.5,32,0,3.5,110,70,1.67,0
Busan,Hot,9/9/2019 14:00,1568037600,29.6,27.06298962,25.25225876,23.89348696,41,35.5,29,30.5,32,0,2.2,90,76,1.476666667,0
Busan,Hot,9/9/2019 15:00,1568041200,29.6,27.29362693,25.29532259,23.8968837,40.5,35.5,29,30.5,32,0,4.4,110,72,1.283333333,0
Busan,Hot,9/9/2019 16:00,1568044800,28.3,27.38511539,25.33151595,23.90036845,34.5,35,29,30.5,32,0,2.7,90,84,1.09,0
Busan,Hot,9/9/2019 17:00,1568048400,27.8,27.42283217,25.36165368,23.90388739,32.5,34.5,29,30.5,32,0,1.5,70,81,0.5,0
Busan,Hot,9/9/2019 18:00,1568052000,27.2,27.4025747,25.38567407,23.90738258,30.5,34,29.5,30.5,32,0,2.1,90,88,0.25,0
Busan,Hot,9/9/2019 19:00,1568055600,26.5,27.32052246,25.40308182,23.91079231,29,33.5,29.5,30.5,32.5,0,2.8,90,95,0.02,0
Busan,Hot,9/9/2019 20:00,1568059200,26.6,27.25502042,25.41762485,23.9141332,29,33.5,29.5,30.5,32.5,0,1.6,110,96,0,0
Busan,Hot,9/9/2019 21:00,1568062800,26.4,27.17729129,25.42968762,23.9173931,28.5,33.5,29.5,30.5,32.5,0,2.2,90,96,0,0
Busan,Hot,9/9/2019 22:00,1568066400,26.4,27.10662844,25.44046281,23.92057915,28.5,33.5,29.5,30.5,32.5,0,1.1,50,93,0,0
Busan,Hot,9/9/2019 23:00,1568070000,26.4,27.04238949,25.45054725,23.92369784,28.5,33.5,29.5,30.5,32.5,0,1.3,180,91,0,0
Busan,Hot,9/10/2019 0:00,1568073600,26.1,26.95671772,25.45875466,23.92672783,28,33,29.5,30.5,32.5,0,1.9,200,91,0,0
Busan,Hot,9/10/2019 1:00,1568077200,26,26.86974338,25.46549716,23.92966791,28,33,29.5,30.5,32.5,0,2.7,230,94,0,0
Busan,Hot,9/10/2019 2:00,1568080800,25.8,26.77249398,25.47049099,23.93250789,27.5,33,29.5,30.5,32.5,0,2.5,230,96,0,0
Busan,Hot,9/10/2019 3:00,1568084400,25.7,26.67499453,25.47409937,23.93524764,27.5,33,29.5,30.5,32.5,0,3.4,230,96,0,0
Busan,Hot,9/10/2019 4:00,1568088000,25.4,26.55908594,25.47551886,23.93786886,27,32.5,29.5,30.5,32.5,0,2.6,200,98,0,0
Busan,Hot,9/10/2019 5:00,1568091600,25.3,26.44462358,25.47535268,23.94037311,26.5,32.5,29.5,30.5,32.5,0,2.2,230,98,0,0
Busan,Hot,9/10/2019 6:00,1568095200,25.2,26.33147598,25.47390728,23.94276182,26.5,32.5,29.5,30.5,32.5,0,2.6,230,98,0,0
Busan,Hot,9/10/2019 7:00,1568098800,25.4,26.24679635,25.47282585,23.94506355,27,32.5,29.5,30.5,32.5,0,2.7,230,95,0.06,0
Busan,Hot,9/10/2019 8:00,1568102400,26.1,26.23345122,25.47539532,23.94734966,28,32.5,29.5,30.5,32.5,0,3.4,200,91,0.45,0
Busan,Hot,9/10/2019 9:00,1568106000,27.7,26.36677384,25.48768022,23.94976666,34,33.5,29,30.5,32.5,0,3.9,200,83,1.48,0
Busan,Hot,9/10/2019 10:00,1568109600,27.5,26.4697944,25.50372384,23.95228417,33,33.5,29,30.5,32.5,0,4.1,200,86,1.64,0
Busan,Hot,9/10/2019 11:00,1568113200,27.3,26.54526764,25.52055868,23.95487457,32,33.5,29.5,30.5,32.5,0,3.7,230,89,1.57,0
Busan,Hot,9/10/2019 12:00,1568116800,27.2,26.60478876,25.53720683,23.95752183,31.5,33.5,29.5,30.5,32.5,0,5.7,200,88,1.41,0
Busan,Hot,9/10/2019 13:00,1568120400,27.8,26.71344433,25.55665043,23.960275,33.5,33.5,29,30.5,32.5,0,5.2,200,83,1.53,0
Busan,Hot,9/10/2019 14:00,1568124000,28.4,26.86676757,25.58035196,23.96317859,36,34,29,30.5,32.5,0,4.3,200,79,1.96,0
Busan,Hot,9/10/2019 15:00,1568127600,28.5,27.01524325,25.6065391,23.96622761,36,34.5,29,30.5,32.5,0,5.1,200,76,1.82,0
Busan,Hot,9/10/2019 16:00,1568131200,28.1,27.1138575,25.63184689,23.96937209,34,34,29.5,30.5,32.5,0,4.8,230,78,1.25,0
Busan,Hot,9/10/2019 17:00,1568134800,28.1,27.20350681,25.65659408,23.972603,34,34.5,29.5,30.5,32.5,0,4.5,200,75,1.01,0
Busan,Hot,9/10/2019 18:00,1568138400,27.7,27.24864256,25.67896104,23.97587576,32.5,34,29.5,30.5,32.5,0,3.7,230,77,0.43,0
Busan,Hot,9/10/2019 19:00,1568142000,26.4,27.17149324,25.69360329,23.97906819,28.5,33.5,29.5,30.5,32.5,0,4.1,250,85,0.06,0
Busan,Hot,9/10/2019 20:00,1568145600,26.1,27.07408476,25.70286379,23.98216011,28,33,29.5,30.5,32.5,0,2.1,200,87,0,0
Busan,Hot,9/10/2019 21:00,1568149200,25.9,26.96734978,25.70842412,23.98514232,27.5,33,29.5,30.5,32.5,0,0.8,200,89,0,0
Busan,Hot,9/10/2019 22:00,1568152800,25.8,26.86122707,25.71163011,23.98801553,27.5,33,29.5,30.5,32.5,0,2.9,270,88,0,0
Busan,Hot,9/10/2019 23:00,1568156400,25.6,26.74657007,25.7126646,23.99077133,27,32.5,29.5,31,32.5,0,2,270,89,0,0
Busan,Hot,9/11/2019 0:00,1568160000,25.6,26.64233642,25.71261898,23.99342025,27,32.5,29.5,31,32.5,0,2.5,270,89,0,0
Busan,Hot,9/11/2019 1:00,1568163600,25.6,26.54757857,25.71203888,23.99597185,27,32.5,29.5,31,32.5,0,2.4,250,90,0,0
Busan,Hot,9/11/2019 2:00,1568167200,25.4,26.44325324,25.71020695,23.99841669,27,32.5,29.5,31,32.5,0,1.6,200,94,0,0
Busan,Hot,9/11/2019 3:00,1568170800,25.2,26.33023022,25.70677428,24.00074617,26.5,32,29.5,31,32.5,0,1.7,200,96,0,0
Busan,Hot,9/11/2019 4:00,1568174400,24.8,26.19111838,25.70058596,24.00293436,26,32,29.5,31,32.5,4.5,0.6,20,100,0,0
Busan,Hot,9/11/2019 5:00,1568178000,24.6,26.04647126,25.69207399,24.00497585,26,31.5,29.5,31,32.5,8.3,1,160,100,0,0
Busan,Hot,9/11/2019 6:00,1568181600,24.4,25.89679205,25.68146373,24.00686578,25.5,31.5,29.5,31,32.5,0.1,1.4,70,100,0,0
Busan,Hot,9/11/2019 7:00,1568185200,24.6,25.77890187,25.67085735,24.00863605,26,31.5,29.5,31,32.5,0.5,0.2,0,100,0.04,0
Busan,Hot,9/11/2019 8:00,1568188800,26.1,25.80809261,25.66773114,24.0104337,28.5,32,29.5,31,32.5,0,0.9,140,100,0.51,0
Busan,Hot,9/11/2019 9:00,1568192400,26.1,25.83462964,25.66832345,24.01225608,28.5,32,29.5,31,32.5,0,3.4,200,98,1.11,0
Busan,Hot,9/11/2019 10:00,1568196000,27.1,25.94966331,25.67570418,24.01419155,32,32.5,29.5,31,32.5,0,1,90,90,1.26,0
Busan,Hot,9/11/2019 11:00,1568199600,27.9,26.12696665,25.69036938,24.01630221,35,33,29,31,32.5,0,1.9,180,87,1.91,0
Busan,Hot,9/11/2019 12:00,1568203200,28.6,26.35178786,25.71203348,24.01863537,37.5,33.5,29,31,32.5,0,1.9,140,84,2.36,0
Busan,Hot,9/11/2019 13:00,1568206800,26.6,26.3743526,25.72715416,24.02098873,29.5,32.5,29.5,31,32.5,0,3.1,110,91,1.58,0
Busan,Hot,9/11/2019 14:00,1568210400,24.9,26.24032055,25.73054483,24.02320584,26,32,29.5,31,32.5,0,2.4,70,89,0.51,0
Busan,Hot,9/11/2019 15:00,1568214000,24.7,26.1002914,25.72712167,24.02528086,26,32,29.5,31,32.5,0,3.2,90,84,0.36,0
Busan,Hot,9/11/2019 16:00,1568217600,25.1,26.00935582,25.72232247,24.02726295,26.5,32,29.5,31,32.5,0,3.3,70,84,0.5,0
Busan,Hot,9/11/2019 17:00,1568221200,25,25.9175962,25.71637077,24.02915139,26,31.5,29.5,31,32.5,0,4.2,50,80,0.26,0
Busan,Hot,9/11/2019 18:00,1568224800,24.4,25.77963291,25.7069077,24.03090013,25.5,31.5,29.5,31,32.5,0,3.3,50,81,0.15,0
Busan,Hot,9/11/2019 19:00,1568228400,24.1,25.62693901,25.69426803,24.03249457,25.5,31,29.5,31,32.5,0,4.3,50,77,0,0
Busan,Hot,9/11/2019 20:00,1568232000,23.9,25.46994455,25.67912825,24.03393058,25,31,29.5,31,32.5,0,4.5,50,77,0,0
Busan,Hot,9/11/2019 21:00,1568235600,23.9,25.32722232,25.66282574,24.03522258,25,31,29.5,31,32.5,0,4.1,50,78,0,0
Busan,Hot,9/11/2019 22:00,1568239200,23.6,25.17020211,25.64454318,24.03635643,25,30.5,29.5,31,32.5,0,4.5,50,81,0,0
Busan,Hot,9/11/2019 23:00,1568242800,23.3,25.00018374,25.62388576,24.03731929,24.5,30.5,29.5,31,32.5,0,3.8,50,85,0,0
Busan,Hot,9/12/2019 0:00,1568246400,23.4,24.85471249,25.60264998,24.03813587,25,30.5,29.5,31,32.5,0,4.1,50,80,0,0
Busan,Hot,9/12/2019 1:00,1568250000,23.4,24.7224659,25.58123301,24.03881952,25,30.5,29.5,31,32.5,0,3.6,50,79,0,0
Busan,Hot,9/12/2019 2:00,1568253600,22.5,24.52042354,25.55537692,24.03930064,24,30,29.5,31,32.5,0.1,3,50,91,0,0
Busan,Hot,9/12/2019 3:00,1568257200,22.1,24.30038504,25.52547105,24.03956146,24,29.5,29.5,31,32.5,0.5,3.9,50,92,0,0
Busan,Hot,9/12/2019 4:00,1568260800,22.1,24.10035004,25.49370839,24.03962219,24,29.5,29.5,31,32.5,0,2.9,50,87,0,0
Busan,Hot,9/12/2019 5:00,1568264400,21.3,23.84577276,25.45722336,24.03942854,23.5,29,29.5,31,32.5,1.3,4,50,97,0,0
Busan,Hot,9/12/2019 6:00,1568268000,20.9,23.57797524,25.41660096,24.03896754,23.5,29,29.5,31,32.5,1.4,2.9,50,99,0,0
Busan,Hot,9/12/2019 7:00,1568271600,20.9,23.33452294,25.37413145,24.0382638,23.5,28.5,29.5,31,32.5,0.6,4.2,50,98,0.05,0
Busan,Hot,9/12/2019 8:00,1568275200,21,23.12229358,25.33145282,24.03734875,23.5,28.5,29.5,31,32.5,0,3.9,50,90,0.2,0
Busan,Hot,9/12/2019 9:00,1568278800,21.6,22.98390326,25.29185225,24.03629635,24,28.5,29.5,31,32.5,0,4.1,50,83,0.59,0
Busan,Hot,9/12/2019 10:00,1568282400,22.6,22.94900296,25.258922,24.03521015,24.5,28.5,29.5,31,32.5,0,3,50,80,1.04,0
Busan,Hot,9/12/2019 11:00,1568286000,22.8,22.93545724,25.23044702,24.03411149,25,29,29.5,31,32.5,0,5.1,50,74,1.17,0
Busan,Hot,9/12/2019 12:00,1568289600,22.5,22.89587022,25.20283343,24.03297439,24.5,28.5,29.5,31,32.5,0,4.9,50,72,0.99,0
Busan,Hot,9/12/2019 13:00,1568293200,22.8,22.88715474,25.17726812,24.03182971,25,29,29.5,31,32.5,0,4,50,70,0.99,0
Busan,Hot,9/12/2019 14:00,1568296800,21.9,22.7974134,25.14838793,24.03059653,24,28.5,29.5,31,32.5,0,3.7,50,78,1.05,0
Busan,Hot,9/12/2019 15:00,1568300400,22.4,22.76128491,25.12048492,24.02932849,24.5,28.5,29.5,31,32.5,0,3.9,50,71,0.65,0
Busan,Hot,9/12/2019 16:00,1568304000,22.8,22.76480446,25.095184,24.02806523,25,28.5,29.5,31,32.5,0,4.2,50,69,1.08,0
Busan,Hot,9/12/2019 17:00,1568307600,22.5,22.74073133,25.06981135,24.02677918,24.5,28.5,29.5,31,32.5,0,4.3,50,69,0.47,0
Busan,Hot,9/12/2019 18:00,1568311200,21.6,22.63702848,25.04007335,24.02539082,24,28.5,29.5,31,32.5,0,4.5,50,73,0.14,0
Busan,Hot,9/12/2019 19:00,1568314800,20.4,22.43366226,25.0023809,24.02380068,23,28,29.5,31,32.5,0,3.5,50,75,0,0
Busan,Hot,9/12/2019 20:00,1568318400,20.2,22.23060205,24.95994712,24.02200927,23,28,29.5,31,32.5,0,3.6,50,74,0,0
Busan,Hot,9/12/2019 21:00,1568322000,20.8,22.10054732,24.91834649,24.02008973,23.5,28,29.5,31,32.5,0,2.9,50,73,0,0
Busan,Hot,9/12/2019 22:00,1568325600,20.9,21.99140665,24.87785932,24.01806307,23.5,28,29.5,31,32.5,0,3,50,74,0,0
Busan,Hot,9/12/2019 23:00,1568329200,20.8,21.88309696,24.83762874,24.01593024,23.5,27.5,29.5,31,32.5,0,2.9,50,75,0,0
Busan,Hot,9/13/2019 0:00,1568332800,20.7,21.77554269,24.7972293,24.01369209,23.5,27.5,29.5,31,32.5,0,3.3,50,76,0,0
Busan,Hot,9/13/2019 1:00,1568336400,20.8,21.68685699,24.75744132,24.01136758,23.5,27.5,29.5,31,32.5,0,2.4,50,76,0,0
Busan,Hot,9/13/2019 2:00,1568340000,20.8,21.60623363,24.718153,24.00896485,23.5,27.5,29.5,31,32.5,0,2.9,50,77,0,0
Busan,Hot,9/13/2019 3:00,1568343600,20.9,21.54203057,24.67980159,24.00650038,23.5,27.5,29,31,32.5,0,2.3,50,78,0,0
Busan,Hot,9/13/2019 4:00,1568347200,20.8,21.47457325,24.64160881,24.00397098,23.5,27.5,29,31,32.5,0,3.8,50,76,0,0
Busan,Hot,9/13/2019 5:00,1568350800,20.7,21.4041575,24.60318858,24.00137376,23.5,27.5,29,31,32.5,0,3,50,78,0,0
Busan,Hot,9/13/2019 6:00,1568354400,20.7,21.34014318,24.56484594,23.99871519,23.5,27.5,29,31,32.5,0,3.3,50,78,0,0
Busan,Hot,9/13/2019 7:00,1568358000,20.8,21.29103925,24.52722659,23.99601022,23.5,27.5,29,31,32.5,0,2.8,50,76,0.06,0
Busan,Hot,9/13/2019 8:00,1568361600,22.6,21.41003568,24.49906242,23.99342683,27,28,29,31,32.5,0,3.8,50,70,0.8,0
Busan,Hot,9/13/2019 9:00,1568365200,24.6,21.70003244,24.48561945,23.99113573,33,28.5,29,31,32.5,0,3,50,64,1.46,0
Busan,Hot,9/13/2019 10:00,1568368800,24.3,21.93639313,24.47804561,23.98908304,31.5,29,29,31,32.5,0,4.1,70,65,1.99,0
Busan,Hot,9/13/2019 11:00,1568372400,25.8,22.28763012,24.48084051,23.98738328,36,29.5,29,31,32.5,0,3.5,70,59,2.08,0
Busan,Hot,9/13/2019 12:00,1568376000,26.6,22.67966374,24.49271502,23.98607687,38,30,29,31,32.5,0,3.2,70,56,2.1725,0
Busan,Hot,9/13/2019 13:00,1568379600,26.7,23.04514886,24.50952064,23.98513688,37,30.5,29,31,32.5,0,3.8,70,56,2.265,0
Busan,Hot,9/13/2019 14:00,1568383200,27.1,23.41377169,24.53066441,23.98456609,37.5,31,29,31,32.5,0,3,70,52,2.3575,0
Busan,Hot,9/13/2019 15:00,1568386800,26.6,23.70342881,24.55137586,23.98428523,35,31,29,31,32.5,0,2.4,70,57,2.45,0
Busan,Hot,9/13/2019 16:00,1568390400,26.3,23.93948073,24.5702856,23.98424047,33.5,31,29,31,32.5,0,2.2,70,56,1.88,0
Busan,Hot,9/13/2019 17:00,1568394000,25.5,24.08134612,24.58424941,23.98433748,30,31,29,31,32.5,0,3.6,70,56,1.4,0
Busan,Hot,9/13/2019 18:00,1568397600,24.2,24.09213284,24.58925996,23.98444517,26,30.5,29.5,31,32.5,0,2.9,70,63,0.63,0
Busan,Hot,9/13/2019 19:00,1568401200,22.6,23.9564844,24.58189261,23.98441723,24,30,29.5,30.5,32.5,0,2.7,50,63,0.05,0
Busan,Hot,9/13/2019 20:00,1568404800,22.2,23.796804,24.56645386,23.98422981,24,30,29.5,30.5,32.5,0,3.4,50,64,0,0
Busan,Hot,9/13/2019 21:00,1568408400,21.4,23.57891273,24.5431354,23.9838249,23.5,29.5,29.5,30.5,32.5,0,2.9,50,68,0,0
Busan,Hot,9/13/2019 22:00,1568412000,21.3,23.37173884,24.51553648,23.98321342,23.5,29,29.5,30.5,32.5,0,2.9,50,72,0,0
Busan,Hot,9/13/2019 23:00,1568415600,21.1,23.16521713,24.48496506,23.98239624,23.5,29,29.5,30.5,32.5,0,2.5,50,73,0,0
Busan,Hot,9/14/2019 0:00,1568419200,20.9,22.9592883,24.45208333,23.98137416,23,29,29.5,30.5,32.5,0,3.6,20,77,0,0
Busan,Hot,9/14/2019 1:00,1568422800,20.9,22.77208027,24.41822068,23.98016607,23,28.5,29.5,30.5,32.5,0,2.7,50,78,0,0
Busan,Hot,9/14/2019 2:00,1568426400,20.9,22.60189116,24.38404006,23.97878917,23,28.5,29.5,30.5,32.5,0,1.8,20,77,0,0
Busan,Hot,9/14/2019 3:00,1568430000,20.7,22.42899196,24.34888114,23.97724092,23,28.5,29.5,30.5,32,0,1.1,90,78,0,0
Busan,Hot,9/14/2019 4:00,1568433600,20.4,22.24453815,24.31192681,23.97550995,23,28,29.5,30.5,32,0,0.7,160,80,0,0
Busan,Hot,9/14/2019 5:00,1568437200,20.4,22.07685286,24.27426662,23.97361319,23,28,29.5,30.5,32,0,1,360,80,0,0
Busan,Hot,9/14/2019 6:00,1568440800,20.2,21.90622987,24.23545332,23.97154787,22.5,28,29.5,30.5,32,0,0.7,250,81,0,0
Busan,Hot,9/14/2019 7:00,1568444400,20.7,21.79657261,24.19873658,23.96937507,23,28,29.5,30.5,32,0,0.8,270,79,0.09,0
Busan,Hot,9/14/2019 8:00,1568448000,22.3,21.84233874,24.17116028,23.96725016,25,28.5,29,31,32.5,0,1.1,360,74,0.67,0
Busan,Hot,9/14/2019 9:00,1568451600,22.6,21.91121703,24.14973063,23.96519618,25.5,28.5,29,31,32.5,0,0.9,160,74,0.71,0
Busan,Hot,9/14/2019 10:00,1568455200,25.5,22.23747003,24.14580639,23.96347018,34.5,29.5,29,31,32.5,0,1.8,140,65,1.58,0
Busan,Hot,9/14/2019 11:00,1568458800,26.2,22.59770003,24.15403298,23.96210578,36,30,29,31,32.5,0,3.4,200,66,2.58,0
Busan,Hot,9/14/2019 12:00,1568462400,26.9,22.98881821,24.17169944,23.96113346,38,30.5,29,30.5,32.5,0,4.1,200,65,2.5975,0
Busan,Hot,9/14/2019 13:00,1568466000,27.4,23.38983473,24.1964269,23.96056273,38.5,31.5,29,30.5,32.5,0,3.4,180,64,2.615,0
Busan,Hot,9/14/2019 14:00,1568469600,27.2,23.73621339,24.22353739,23.96033861,37,31.5,29,30.5,32.5,0,3.1,200,65,2.6325,0
Busan,Hot,9/14/2019 15:00,1568473200,27.5,24.07837581,24.25317854,23.96045653,37,32,29,30.5,32.5,0,2,230,64,2.65,0
Busan,Hot,9/14/2019 16:00,1568476800,26.8,24.32579619,24.2804604,23.9608215,34.5,32,29,30.5,32.5,0,2.7,200,66,2.06,0
Busan,Hot,9/14/2019 17:00,1568480400,26.4,24.51436018,24.30445904,23.96137449,32.5,32,29,30.5,32.5,0,2.3,200,65,1.34,0
Busan,Hot,9/14/2019 18:00,1568484000,26,24.64941834,24.32473332,23.96206184,30.5,32,29,30.5,32.5,0,2,200,72,0.55,0
Busan,Hot,9/14/2019 19:00,1568487600,24.6,24.64492577,24.3361328,23.96274402,26,31.5,29.5,30.5,32.5,0,1.4,230,74,0.03,0
Busan,Hot,9/14/2019 20:00,1568491200,23.9,24.57720524,24.33961704,23.96335787,25,31,29.5,30.5,32.5,0,0.6,250,78,0,0
Busan,Hot,9/14/2019 21:00,1568494800,23.7,24.49745931,24.33817548,23.96389144,24.5,31,29.5,30.5,32.5,0,1.8,250,81,0,0
Busan,Hot,9/14/2019 22:00,1568498400,23.3,24.38859937,24.33232236,23.96431572,24.5,30.5,29.5,30.5,32.5,0,2.5,200,83,0,0
Busan,Hot,9/14/2019 23:00,1568502000,22.9,24.25327216,24.32233407,23.96460439,24,30.5,29.5,30.5,32.5,0,1.9,290,80,0,0
Busan,Hot,9/15/2019 0:00,1568505600,23,24.13933832,24.31084317,23.96477895,24.5,30.5,29.5,30.5,32.5,0,0.7,70,76,0,0
Busan,Hot,9/15/2019 1:00,1568509200,22.9,24.0266712,24.29817023,23.96484078,24,30.5,29.5,30.5,32.5,0,0.3,0,78,0,0
Busan,Hot,9/15/2019 2:00,1568512800,22.8,23.91515564,24.28447981,23.96479115,24,30,29.5,30.5,32.5,0,0.8,230,81,0,0
Busan,Hot,9/15/2019 3:00,1568516400,22.9,23.82286876,24.27084851,23.96464936,24.5,30,29.5,30.5,32.5,0,0.2,0,84,0,0
Busan,Hot,9/15/2019 4:00,1568520000,22.6,23.71169888,24.25582882,23.96439667,24,30,29.5,30.5,32.5,0,0.4,0,83,0,0
Busan,Hot,9/15/2019 5:00,1568523600,22.4,23.59245352,24.23920606,23.9640251,24,30,29.5,30.5,32.5,0,0.2,0,82,0,0
Busan,Hot,9/15/2019 6:00,1568527200,22.5,23.49313957,24.22236704,23.96355468,24,29.5,29.5,30.5,32.5,0,0.2,0,80,0,0
Busan,Hot,9/15/2019 7:00,1568530800,23,23.4483087,24.20797957,23.96303995,24.5,30,29.5,30.5,32.5,0,1.5,70,80,0.08,0
Busan,Hot,9/15/2019 8:00,1568534400,24.4,23.53482609,24.20180765,23.96261216,27.5,30.5,29,30.5,32.5,0,2.2,50,75,0.43,0
Busan,Hot,9/15/2019 9:00,1568538000,26.6,23.81347826,24.21062449,23.96246318,34.5,31.5,29,30.5,32.5,0,2.3,50,67,1.18,0
Busan,Hot,9/15/2019 10:00,1568541600,28.3,24.22134387,24.23523369,23.9627218,40,32.5,29,30.5,32.5,0,2.6,110,65,2.18,0
Busan,Hot,9/15/2019 11:00,1568545200,28.7,24.62849443,24.26951927,23.96338691,40.5,33,29,30.5,32.5,0,2.6,70,66,2.285,0
Busan,Hot,9/15/2019 12:00,1568548800,28.8,25.00772221,24.30892045,23.9644302,40,33.5,29,30.5,32.5,0,2.3,70,60,2.39,0
Busan,Hot,9/15/2019 13:00,1568552400,28,25.27974746,24.34669866,23.9657442,37,33.5,29,30.5,32.5,0,2.7,90,66,1.64,0
Busan,Hot,9/15/2019 14:00,1568556000,28,25.52704315,24.38348639,23.96730394,36.5,33.5,29,30.5,32.5,0,3.3,90,66,2.15,0
Busan,Hot,9/15/2019 15:00,1568559600,27.9,25.7427665,24.41910662,23.96907763,36,33.5,29,30.5,32.5,0,3.7,90,59,2.66,0
Busan,Hot,9/15/2019 16:00,1568563200,27.5,25.902515,24.45199235,23.97100914,34,33.5,29,30.5,32.5,0,3.4,90,61,2,0
Busan,Hot,9/15/2019 17:00,1568566800,27.2,26.02046818,24.48187641,23.97305655,32.5,33.5,29,30.5,32.5,0,3.4,70,67,1.33,0
Busan,Hot,9/15/2019 18:00,1568570400,26,26.01860744,24.50418596,23.97510006,28,33,29.5,30.5,32.5,0,2.6,70,71,0.52,0
Busan,Hot,9/15/2019 19:00,1568574000,24.2,25.85327949,24.51372442,23.97697636,25,32,29.5,30.5,32.5,0,3,50,76,0.05,0
Busan,Hot,9/15/2019 20:00,1568577600,23.2,25.61207226,24.51194285,23.97860982,24,31.5,29.5,30.5,32.5,0,4.6,50,74,0,0
Busan,Hot,9/15/2019 21:00,1568581200,22.6,25.33824751,24.50159581,23.9799681,23.5,31,29.5,30.5,32,0,4.1,50,74,0,0
Busan,Hot,9/15/2019 22:00,1568584800,22,25.03477046,24.48408938,23.98102185,23,30.5,29.5,30.5,32,0,3.3,50,75,0,0
Busan,Hot,9/15/2019 23:00,1568588400,21.7,24.73160951,24.46164021,23.98177169,23,30.5,29.5,30.5,32,0,2.5,50,75,0,0
Busan,Hot,9/16/2019 0:00,1568592000,21.6,24.44691774,24.43636023,23.98223637,23,30,29.5,30.5,32,0,2.6,50,76,0,0
Busan,Hot,9/16/2019 1:00,1568595600,21.4,24.16992522,24.4088139,23.98242387,23,30,29.5,30.5,32,0,3.1,50,77,0,0
